,carat,price,cut_Ideal,cut_Premium,color_E,clarity_I1,clarity_SI2,size
42246,-0.4808785941021094,1292,1,0,0,0,0,-0.037075171403920686
42247,-0.4808785941021094,1292,1,0,0,0,0,-0.035151026760068475
42248,-0.4808785941021094,1292,1,0,0,0,0,-0.02448606920731521
42249,-0.8395231998015908,1292,1,0,0,0,0,-0.7181940319698068
42250,-0.9028134243367935,1292,1,0,0,0,0,-0.9862229657657007
42251,-0.6285557846842488,1293,0,0,1,0,0,-0.17983815174919449
42252,-0.6285557846842488,1293,0,0,1,0,0,-0.17441495858131864
42253,-0.6918460092194515,1293,0,0,1,0,0,-0.283636669652375
42254,-0.6285557846842488,1293,0,0,1,0,0,-0.1923968452046068
42255,-0.5863623016607803,1293,0,0,0,0,1,-0.1258704054156643
42256,-0.5019753356138434,1293,0,0,0,0,0,-0.002189661530432772
42257,-0.7129427507311856,1294,0,1,1,0,0,-0.2990532070783853
42258,-0.438685111078641,1294,0,0,0,0,0,-0.024056242035055492
42259,-0.6918460092194515,1294,0,0,1,0,0,-0.21903781029322011
42260,-0.649652526195983,1294,0,0,0,0,0,-0.15947271002004973
42261,-0.649652526195983,1294,0,0,0,0,0,-0.1991827069498014
42262,-1.0082971318954645,1294,0,1,0,0,0,-1.6492650584568038
42263,-0.755136233754654,1294,0,1,0,0,0,-0.38347061777776054
42264,-0.755136233754654,1294,1,0,0,0,0,-0.4120203412462707
42265,-0.755136233754654,1294,1,0,0,0,0,-0.4153561124683867
42266,-0.755136233754654,1294,1,0,0,0,0,-0.42841869873369914
42267,-0.755136233754654,1294,1,0,0,0,0,-0.4236293609123448
42268,-0.6707492677077173,1294,0,1,0,0,0,-0.15598609151863496
42269,-0.6707492677077173,1294,0,1,0,0,0,-0.20104982400440763
42270,-1.1981678055010725,505,0,0,1,0,0,-3.5699247141803885
42271,-1.1981678055010725,505,0,0,1,0,0,-4.007740329247259
42272,-1.1981678055010725,505,0,0,1,0,0,-3.757168839036946
42273,-1.1981678055010725,505,0,0,1,0,0,-3.5639011341766187
42274,-1.1981678055010725,505,0,0,1,0,0,-3.7056403934017226
42275,-1.1981678055010725,505,0,0,1,0,0,-3.6997499412714414
42276,-1.1981678055010725,505,0,0,0,0,0,-4.007291114284125
42277,-1.1981678055010725,505,0,0,0,0,0,-3.9273414048802318
42278,-1.0082971318954645,505,0,0,0,0,0,-1.6694532612011292
42279,-1.1981678055010725,505,1,0,0,0,0,-3.8136950828535805
42280,-0.9239101658485277,505,1,0,0,0,1,-0.9476527819740517
42281,-0.9239101658485277,505,1,0,0,0,1,-0.9531575901167793
42282,-0.9239101658485277,505,1,0,0,0,1,-0.9802460132034909
42283,-0.9239101658485277,505,1,0,0,0,1,-0.9802697213198183
42284,-0.9239101658485277,505,1,0,0,0,0,-0.9705262337293157
42285,-0.9239101658485277,505,1,0,0,0,0,-0.9915432851018715
42286,-1.1981678055010725,505,0,0,0,0,0,-3.8205304751984173
42287,-1.155974322477604,505,0,0,1,0,0,-3.296373670802337
42288,-1.1981678055010725,505,0,0,1,0,0,-3.993401401283156
42289,-1.0082971318954645,505,0,1,0,0,0,-1.6775197168016198
42290,-1.0082971318954645,505,0,1,0,0,0,-1.7577836095260224
42291,-1.0082971318954645,505,1,0,0,0,0,-1.6490625883657628
42292,-0.9239101658485277,505,0,0,0,0,0,-1.1112036678883763
42293,-1.0082971318954645,505,0,0,0,0,0,-1.5730352782235681
42294,-0.9239101658485277,505,0,0,1,0,1,-1.029406073124336
42295,-1.0082971318954645,505,0,0,0,0,0,-1.689062937085267
42296,-0.9239101658485277,505,1,0,0,0,0,-1.0472458052913627
42297,-1.0082971318954645,505,1,0,0,0,0,-1.6328666936475227
42298,-1.0082971318954645,505,0,1,0,0,0,-1.6479324660880605
42299,-1.0082971318954645,505,0,0,0,0,0,-1.5300453003070735
42300,-0.6074590431725145,1294,0,1,1,0,1,-0.1318096174724841
42301,-0.755136233754654,1294,1,0,0,0,0,-0.37666472323001
42302,-0.755136233754654,1294,1,0,0,0,0,-0.4178615301977396
42303,-0.755136233754654,1294,1,0,0,0,0,-0.41959256590876953
42304,-0.6285557846842488,1295,0,0,0,0,0,-0.18090131712484744
42305,-0.5230720771255777,1295,0,0,0,0,1,-0.06395124451118067
42306,-0.8184264582898567,1295,0,1,0,0,0,-0.6372352600513217
42307,-0.8184264582898567,1295,1,0,0,0,0,-0.5932072386755929
42308,-0.8184264582898567,1295,1,0,0,0,0,-0.5888986767039444
42309,-0.8184264582898567,1295,1,0,0,0,0,-0.6036307417042611
42310,-0.8184264582898567,1295,1,0,0,0,0,-0.618116225462871
42311,-0.8184264582898567,1295,1,0,0,0,0,-0.5727637177068927
42312,-0.8184264582898567,1295,0,1,0,0,0,-0.6471353389097627
42313,-0.8184264582898567,1295,0,1,0,0,0,-0.6330898315394112
42314,-0.8184264582898567,1295,1,0,0,0,0,-0.5848976338453108
42315,-0.8184264582898567,1295,0,1,0,0,0,-0.6034573270745566
42316,-0.8184264582898567,1295,1,0,0,0,0,-0.5485886938064306
42317,-0.8184264582898567,1295,0,0,0,0,0,-0.5651325709946815
42318,-0.8184264582898567,1295,1,0,0,0,0,-0.5550931115587574
42319,-0.8184264582898567,1295,1,0,0,0,0,-0.6182866945399998
42320,-0.8184264582898567,1295,1,0,0,0,0,-0.5933777077527217
42321,-0.8184264582898567,1295,1,0,0,0,0,-0.6160619059775965
42322,-0.8184264582898567,1295,0,0,0,0,0,-0.5760460655732568
42323,-0.8184264582898567,1295,1,0,0,0,0,-0.5892337237530508
42324,-0.8184264582898567,1295,1,0,0,0,0,-0.5811152470642251
42325,-0.8184264582898567,1295,0,0,0,0,0,-0.5783715731095067
42326,-0.8184264582898567,1295,1,0,0,0,0,-0.5731729980597681
42327,-0.45978185259037524,1295,0,0,0,0,0,-0.03321854673707354
42328,-0.8184264582898567,1295,1,0,0,0,0,-0.6034573270745566
42329,-0.41758836956690676,1295,1,0,0,0,0,-0.02262581033760866
42330,-0.5019753356138434,1296,1,0,1,0,1,-0.04283240665797001
42331,-0.7340394922429198,1297,0,1,0,0,0,-0.34027440109498314
42332,-0.7340394922429198,1297,1,0,0,0,0,-0.33542945150567977
42333,-0.7340394922429198,1297,1,0,0,0,0,-0.3624927424068823
42334,-0.37539488654343833,1297,1,0,0,0,0,-0.009440907718117971
42335,-0.5230720771255777,1297,1,0,0,0,0,-0.08083607389637151
42336,-0.5019753356138434,1297,0,1,1,0,1,-0.07803450778472709
42337,-0.7129427507311856,1298,1,0,0,0,0,-0.2859659623615958
42338,-0.5863623016607803,1298,0,0,0,0,0,-0.15046288553952353
42339,-0.14333072991436205,1298,0,0,0,1,0,5.957750807713142e-05
42340,-0.7762329752663882,1298,1,0,0,0,0,-0.438388202085896
42341,-0.8184264582898567,1298,0,0,1,0,0,-0.6297411204415426
42342,-0.7973297167781225,1299,1,0,0,0,0,-0.4900752108886629
42343,-0.4808785941021094,1299,1,0,0,0,0,-0.04133390193400174
42344,-0.6285557846842488,1299,0,0,1,0,0,-0.17911425581962997
42345,-0.7973297167781225,1299,1,0,0,0,0,-0.46811282305792523
42346,-0.5863623016607803,1299,1,0,1,0,1,-0.11448188038199344
42347,-0.7129427507311856,1299,1,0,0,0,0,-0.30222402331433706
42348,-0.8606199413133251,1300,0,1,1,0,0,-0.7851489446055464
42349,-0.8606199413133251,1300,0,1,0,0,0,-0.7548668551722603
42350,-0.8606199413133251,1300,1,0,1,0,0,-0.7388775510347539
42351,-0.8606199413133251,1300,1,0,1,0,0,-0.7549346906091688
42352,-0.438685111078641,1300,1,0,0,0,0,-0.019936103554148293
42353,-1.0082971318954645,1300,1,0,1,0,0,-1.6109472555034656
42354,-0.8817166828250593,1300,1,0,1,0,0,-0.7923081309116422
42355,-0.6074590431725145,1301,0,0,0,0,0,-0.14058597212068524
42356,-0.6074590431725145,1301,1,0,0,0,0,-0.15983123492218407
42357,-0.438685111078641,1301,0,0,0,0,1,-0.0369443772289011
42358,-0.6285557846842488,1302,0,0,0,0,0,-0.17071655048483725
42359,-0.7129427507311856,1302,0,1,1,0,0,-0.28859016803331694
42360,-0.3964916280551725,1303,0,1,0,0,1,-0.013729483469959173
42361,-0.3964916280551725,1303,0,0,0,0,0,-0.008383538631313569
42362,-0.3964916280551725,1303,1,0,0,0,1,-0.01930199993450435
42363,-0.5652655601490462,1303,1,0,1,0,0,-0.09460616067608138
42364,-0.5863623016607803,1303,0,1,1,0,0,-0.10974350430370668
42365,-0.9450069073602619,1303,1,0,0,0,0,-1.025050282121169
42366,-0.6074590431725145,1304,0,0,1,0,0,-0.15703930822213027
42367,-0.6074590431725145,1304,0,0,1,0,0,-0.14849953990056694
42368,-0.6074590431725145,1304,0,0,1,0,0,-0.15962731741625763
42369,-0.5019753356138434,1304,0,1,0,0,0,-0.06375281302081655
42370,-0.6074590431725145,1304,0,0,0,0,0,-0.14123084302475833
42371,-0.5441688186373119,1304,1,0,0,0,0,-0.07696988781708032
42372,-0.4808785941021094,1304,1,0,0,0,0,-0.04243753444352941
42373,-0.6285557846842488,1304,1,0,0,0,0,-0.1676236292941835
42374,-0.8184264582898567,1304,1,0,0,0,0,-0.5355097029696432
42375,-0.7762329752663882,1304,1,0,0,0,0,-0.44197228016718554
42376,-0.7762329752663882,1304,1,0,1,0,0,-0.45049249417058734
42377,-0.7762329752663882,1304,0,1,1,0,0,-0.4233485498221134
42378,-0.6074590431725145,1305,0,0,1,0,0,-0.152536429369344
42379,-0.438685111078641,1305,1,0,1,0,1,-0.03294451904476823
42380,-0.1855242129378305,1305,0,1,0,0,1,2.9492541586922015e-06
42381,-0.41758836956690676,1305,0,0,0,0,0,-0.037516543533487316
42382,-0.6285557846842488,1305,1,0,0,0,1,-0.16500705234116064
42383,-0.6285557846842488,1306,0,0,0,0,1,-0.15354238739373455
42384,-0.7129427507311856,1306,1,0,0,0,0,-0.30002386821327165
42385,-0.6285557846842488,1306,1,0,0,0,0,-0.13543730133391454
42386,-0.3964916280551725,1306,1,0,0,0,1,-0.007275634089512235
42387,-0.41758836956690676,1306,0,0,0,0,0,-0.011724830762518117
42388,-0.41758836956690676,1306,0,0,0,0,1,-0.0324664939451337
42389,-0.5863623016607803,1306,0,1,0,0,0,-0.12956452454051667
42390,-0.5652655601490462,1307,0,0,0,0,1,-0.09961921391395957
42391,-0.7973297167781225,1307,1,0,1,0,0,-0.48027839900937996
42392,-0.5441688186373119,1307,1,0,0,0,0,-0.07853700087133131
42393,-0.7129427507311856,1307,0,0,0,0,0,-0.3390467560726484
42394,-0.45978185259037524,1307,0,1,0,0,1,-0.03412133526220203
42395,-0.5652655601490462,1307,0,1,1,0,0,-0.08313915890324328
42396,-0.3964916280551725,1308,0,1,0,0,1,-0.021255968103866492
42397,-0.6074590431725145,1308,0,0,0,0,0,-0.16671162295127503
42398,-0.6074590431725145,1308,0,1,0,0,0,-0.14088161111506584
42399,-0.6074590431725145,1308,0,0,0,0,0,-0.15717281692065893
42400,-0.7762329752663882,1308,1,0,1,0,0,-0.5144614019547308
42401,-0.4808785941021094,1308,1,0,0,0,1,-0.028762588232005417
42402,-0.5652655601490462,1308,1,0,0,0,0,-0.10151644794455199
42403,-0.5652655601490462,1308,1,0,0,0,0,-0.10456146569454816
42404,-0.3964916280551725,1308,0,1,0,0,0,-0.00858121675451128
42405,-0.4808785941021094,1309,0,0,0,0,0,-0.04307657305160608
42406,-0.4808785941021094,1309,0,1,0,0,0,-0.03197821243602656
42407,-0.5863623016607803,1310,0,0,0,0,0,-0.11565670600945206
42408,-0.7973297167781225,1310,1,0,0,0,0,-0.44927931709931024
42409,-0.7973297167781225,1310,1,0,0,0,0,-0.5262168203135763
42410,-1.0293938734071988,1310,1,0,0,0,0,-1.6548954393248676
42411,-0.5441688186373119,1310,0,0,0,0,0,-0.08024431921716976
42412,-0.6707492677077173,1311,0,0,0,0,0,-0.20890561326415924
42413,-0.7340394922429198,1311,0,0,0,0,0,-0.43472754943779573
42414,-0.5863623016607803,1311,0,0,0,0,0,-0.14085937338040405
42415,-0.5863623016607803,1311,0,0,0,0,0,-0.10833139834125452
42416,-0.2910079204965014,1311,0,0,0,0,1,-0.0007987926288930676
42417,-0.5441688186373119,1311,0,0,0,0,1,-0.08828978833102213
42418,-0.9872003903837303,1312,1,0,1,0,0,-1.4467184214075726
42419,-0.9450069073602619,1312,1,0,0,0,0,-1.057711420702693
42420,-0.6074590431725145,1312,0,1,0,0,0,-0.15769811274418016
42421,-0.6074590431725145,1312,0,1,0,0,0,-0.15850661637172467
42422,-0.6074590431725145,1312,0,0,0,0,0,-0.1719256613482583
42423,-0.6074590431725145,1312,1,0,0,0,0,-0.13447472277206846
42424,-0.6074590431725145,1312,0,0,0,0,0,-0.13433458884169816
42425,-0.6074590431725145,1312,0,0,0,0,0,-0.14988944499476797
42426,-0.6074590431725145,1312,0,0,0,0,0,-0.15443068465969326
42427,-0.6074590431725145,1312,1,0,0,0,0,-0.11246664928220722
42428,-0.8184264582898567,1313,0,0,0,0,0,-0.6137074154735207
42429,-0.5230720771255777,1313,1,0,0,0,1,-0.0643121216026305
42430,-0.4808785941021094,1313,1,0,0,0,0,-0.035880628819126174
42431,-0.5441688186373119,1314,0,0,0,0,0,-0.08655932392718944
42432,-0.5652655601490462,1314,1,0,0,0,0,-0.10806162112723218
42433,-0.7129427507311856,1314,0,1,0,0,0,-0.3098590670490702
42434,-0.5652655601490462,1314,1,0,0,0,1,-0.07896791921213231
42435,-0.5652655601490462,1314,1,0,0,0,1,-0.09138434479755793
42436,-0.5652655601490462,1314,1,0,0,0,1,-0.09191005540228116
42437,-0.5652655601490462,1314,0,0,0,0,1,-0.11213247837300498
42438,-0.5652655601490462,1314,1,0,0,0,0,-0.10625899126272816
42439,-0.7762329752663882,1314,1,0,0,0,0,-0.47060834684242736
42440,-0.5230720771255777,1314,1,0,0,0,0,-0.05435537341144546
42441,-0.5441688186373119,1314,1,0,0,0,0,-0.08097983514556942
42442,-0.6285557846842488,1314,0,1,1,0,0,-0.1818827208287485
42443,-0.5230720771255777,1314,0,1,0,0,0,-0.048487468367206576
42444,-0.6074590431725145,1315,0,0,1,0,0,-0.11996191199401124
42445,-0.4808785941021094,1315,0,0,1,0,1,-0.04992690178380032
42446,-0.7973297167781225,1315,0,0,0,0,0,-0.4370912273125857
42447,-0.5652655601490462,1315,1,0,1,0,1,-0.1043009713334065
42448,-0.5652655601490462,1315,0,0,0,0,0,-0.08582324239150761
42449,-0.6074590431725145,1316,1,0,0,0,0,-0.15197560848269334
42450,-0.6285557846842488,1316,0,0,1,0,0,-0.21295869336379367
42451,-0.6285557846842488,1316,0,0,1,0,0,-0.15211656737707052
42452,-0.6285557846842488,1316,1,0,1,0,0,-0.17819971516130229
42453,-0.6285557846842488,1316,1,0,1,0,0,-0.16665059810892524
42454,-0.6285557846842488,1316,0,0,1,0,0,-0.17441495858131864
42455,-0.5230720771255777,1316,0,0,0,0,0,-0.07285916210845395
42456,-0.6285557846842488,1316,0,1,1,0,0,-0.15281934184857288
42457,-0.6285557846842488,1316,0,0,0,0,0,-0.153753934558523
42458,-0.6285557846842488,1316,0,1,1,0,0,-0.18310535510288725
42459,-0.6285557846842488,1316,0,0,1,0,0,-0.1824245147752556
42460,-0.6285557846842488,1316,0,0,1,0,0,-0.17449092540130237
42461,-0.5230720771255777,1316,1,0,0,0,0,-0.07845559543927025
42462,-0.6285557846842488,1316,0,0,1,0,0,-0.191196944687092
42463,-0.6285557846842488,1316,0,0,1,0,0,-0.21295869336379367
42464,-0.6285557846842488,1316,0,0,1,0,0,-0.20034466491765485
42465,-0.5230720771255777,1316,0,1,0,0,0,-0.08030375937057187
42466,-0.6285557846842488,1316,0,1,1,0,0,-0.144556445436557
42467,-0.5863623016607803,1316,1,0,0,0,0,-0.12896136067470898
42468,-0.5230720771255777,1316,0,0,0,0,0,-0.0704975728093039
42469,-0.2910079204965014,1316,1,0,0,0,0,-0.0006682645835090957
42470,-0.5652655601490462,1316,1,0,0,0,1,-0.09085755525880769
42471,-0.5441688186373119,1317,0,0,0,0,0,-0.09540063854695431
42472,-0.6285557846842488,1317,0,0,0,0,0,-0.1470861391824335
42473,-0.6285557846842488,1317,1,0,0,0,0,-0.17516370239307935
42474,-0.6285557846842488,1317,1,0,1,0,0,-0.147436893636113
42475,-0.6074590431725145,1318,0,0,1,0,0,-0.16330634582366624
42476,-0.6074590431725145,1318,0,0,1,0,0,-0.12896763624549443
42477,-0.6285557846842488,1318,0,0,0,0,0,-0.15220640008492703
42478,-0.7762329752663882,1318,1,0,0,0,0,-0.4434441747873741
42479,-0.7762329752663882,1318,1,0,0,0,0,-0.43350893244512667
42480,-0.7762329752663882,1318,1,0,0,0,0,-0.44123829050362656
42481,-0.7762329752663882,1318,1,0,0,0,0,-0.4222088612160377
42482,-0.438685111078641,1318,0,0,0,0,0,-0.020328477628941636
42483,-0.8817166828250593,1318,0,0,1,0,0,-0.7705493854961502
42484,-0.5652655601490462,1318,0,1,0,0,1,-0.09463875070783656
42485,-0.5652655601490462,1318,0,0,0,0,1,-0.11149355300452038
42486,-0.6918460092194515,1319,1,0,0,0,0,-0.25338652887514435
42487,-0.5230720771255777,1319,1,0,0,0,0,-0.08049256408983363
42488,-0.5863623016607803,1319,1,0,0,0,0,-0.10964212772289372
42489,-1.0293938734071988,1319,1,0,1,0,0,-1.7714066253779641
42490,-0.755136233754654,1319,1,0,0,0,0,-0.43311697099794494
42491,-0.438685111078641,1319,0,1,0,0,1,-0.03593795837860415
42492,-0.5863623016607803,1320,0,0,0,0,0,-0.08161875625506401
42493,-0.6918460092194515,1320,0,0,1,0,0,-0.3158466143620797
42494,-0.6707492677077173,1320,0,0,1,0,0,-0.21513652779263445
42495,-0.6074590431725145,1320,0,0,0,0,0,-0.13475969856840586
42496,-0.5652655601490462,1320,0,0,0,0,0,-0.12556239829065183
42497,-0.5441688186373119,1320,0,0,1,0,0,-0.09803554940798445
42498,-0.5863623016607803,1320,1,0,0,0,1,-0.09826954023417861
42499,-0.5230720771255777,1320,1,0,0,0,0,-0.05828368515170039
42500,-0.4808785941021094,1320,0,1,1,0,1,-0.04743231784124115
42501,-0.4808785941021094,1320,0,1,1,0,1,-0.03556336953336424
42502,-0.7129427507311856,1321,0,0,0,0,0,-0.3061946093990789
42503,-0.5230720771255777,1321,0,1,0,0,0,-0.07156487333336364
42504,-0.5230720771255777,1321,0,1,0,0,0,-0.08782437327421147
42505,-0.6074590431725145,1321,1,0,0,0,0,-0.1430123302887308
42506,-0.5652655601490462,1322,0,0,0,0,0,-0.12310398351561652
42507,-0.5652655601490462,1322,0,0,0,0,0,-0.08250442773998863
42508,-0.6285557846842488,1322,1,0,0,0,0,-0.17216402881592702
42509,-0.8184264582898567,1322,1,0,0,0,0,-0.5449255267421746
42510,-0.5019753356138434,1322,1,0,0,0,0,-0.06453228111353425
42511,-0.6074590431725145,1322,1,0,0,0,0,-0.11262578190341682
42512,-0.5441688186373119,1323,0,0,1,0,0,-0.07927152353190133
42513,-0.5863623016607803,1323,0,0,0,0,0,-0.1474804407423703
42514,-0.6707492677077173,1323,0,1,1,0,0,-0.2553496662479873
42515,-0.8184264582898567,1323,1,0,0,0,0,-0.5884674028663116
42516,-0.8184264582898567,1323,1,0,0,0,0,-0.5760460655732568
42517,-0.6285557846842488,1323,0,0,0,0,0,-0.18334499331176435
42518,-0.6285557846842488,1323,0,0,0,0,0,-0.18711395974341757
42519,-0.6285557846842488,1323,0,0,0,0,0,-0.19706350670677475
42520,-0.6285557846842488,1323,0,0,0,0,0,-0.15777944688745665
42521,-0.7340394922429198,1323,0,1,0,0,0,-0.36903004323620825
42522,-0.7340394922429198,1323,0,1,0,0,0,-0.3578062637983955
42523,-0.8395231998015908,1323,0,1,0,0,0,-0.7250705040371339
42524,-0.8395231998015908,1323,0,1,0,0,0,-0.6930224230111854
42525,-0.8395231998015908,1323,0,1,0,0,0,-0.6512104814781989
42526,-0.8395231998015908,1323,1,0,0,0,0,-0.6408529898977751
42527,-0.8395231998015908,1323,1,0,0,0,0,-0.6413145464600198
42528,-0.8395231998015908,1323,0,1,0,0,0,-0.7417435046469077
42529,-0.8395231998015908,1323,1,0,0,0,0,-0.6812095102548118
42530,-0.8395231998015908,1323,1,0,0,0,0,-0.6371705691672813
42531,-0.8395231998015908,1323,1,0,0,0,0,-0.6784105751980865
42532,-0.8395231998015908,1323,0,1,0,0,0,-0.6057250629886199
42533,-0.8395231998015908,1323,1,0,0,0,0,-0.6408529898977751
42534,-0.8395231998015908,1323,0,1,0,0,0,-0.6824532192663638
42535,-0.8395231998015908,1323,0,1,0,0,0,-0.6242651257545409
42536,-0.8395231998015908,1323,1,0,0,0,0,-0.6837038500891278
42537,-0.8395231998015908,1323,1,0,0,0,0,-0.6659085352980856
42538,-0.8395231998015908,1323,1,0,0,0,0,-0.6396089546346051
42539,-0.8395231998015908,1323,0,1,0,0,0,-0.6787503275224203
42540,-0.6285557846842488,1323,0,1,0,0,0,-0.22740765788023337
42541,-0.6285557846842488,1323,0,0,0,0,0,-0.15443068465969326
42542,-0.41758836956690676,1323,0,1,0,0,0,-0.027029371599392553
42543,-0.5652655601490462,1324,0,1,0,0,0,-0.12121454902774126
42544,-0.45978185259037524,1324,1,0,0,0,0,-0.03361705428157989
42545,-0.45978185259037524,1324,1,0,0,0,0,-0.04276208636841827
42546,0.10983016822644844,1324,0,0,0,1,0,0.026330717924439345
42547,0.10983016822644844,1324,0,0,0,1,0,0.002211526371819752
42548,-0.438685111078641,1325,0,0,1,0,1,-0.01710666053136885
42549,-0.5863623016607803,1325,1,0,0,0,0,-0.11565935081083148
42550,-0.5863623016607803,1326,0,0,0,0,0,-0.11790453636550036
42551,-0.5652655601490462,1326,0,0,1,0,0,-0.10462529394802528
42552,-0.7129427507311856,1326,1,0,0,0,0,-0.34336266115681935
42553,-0.7129427507311856,1326,0,0,0,0,0,-0.34703611096213693
42554,-0.7973297167781225,1326,0,1,0,0,0,-0.563904606956553
42555,-0.7973297167781225,1326,1,0,0,0,0,-0.5275556701456915
42556,-0.7973297167781225,1326,1,0,0,0,0,-0.5509917981375432
42557,-0.7973297167781225,1326,1,0,0,0,0,-0.5001076657305703
42558,-0.7973297167781225,1326,1,0,0,0,0,-0.5434398158886189
42559,-0.7973297167781225,1326,1,0,0,0,0,-0.5451582707965725
42560,-0.7973297167781225,1326,1,0,0,0,0,-0.5377263564394942
42561,-0.7973297167781225,1326,1,0,0,0,0,-0.5069767402034627
42562,-0.4808785941021094,1326,1,0,0,0,0,-0.04524408565885336
42563,-0.7340394922429198,1327,0,0,0,0,0,-0.3294403392020168
42564,-0.5230720771255777,1327,0,0,0,0,0,-0.07079720665380448
42565,-0.7973297167781225,1327,1,0,1,0,0,-0.5056984220755015
42566,-0.37539488654343833,1327,1,0,0,0,1,-0.010174274503807994
42567,-0.5441688186373119,1327,1,0,0,0,0,-0.07226119394831744
42568,-0.8817166828250593,1327,1,0,1,0,0,-0.8462347241887713
42569,-0.8817166828250593,1327,1,0,1,0,0,-0.8205419556652433
42570,-0.8817166828250593,1327,1,0,1,0,0,-0.888266714883716
42571,-0.8817166828250593,1327,0,1,1,0,0,-0.8830225147780938
42572,-0.5230720771255777,1327,1,0,0,0,0,-0.04779311272277757
42573,-0.6285557846842488,1327,0,0,0,0,0,-0.19659130535918978
42574,-0.438685111078641,1327,0,0,1,0,1,-0.020604862698119196
42575,-0.6074590431725145,1328,0,0,0,0,0,-0.15620601869688355
42576,-0.5652655601490462,1328,0,0,1,0,0,-0.09245131496052075
42577,-0.37539488654343833,1329,0,1,0,0,1,-0.013336586548268492
42578,-0.7762329752663882,1329,1,0,0,0,0,-0.43617332307215567
42579,-0.6074590431725145,1329,1,0,0,0,0,-0.10938352395645941
42580,-0.5652655601490462,1329,1,0,0,0,0,-0.09548828115518633
42581,-0.438685111078641,1330,1,0,0,0,0,-0.018352585486668724
42582,-0.6074590431725145,1330,0,0,1,0,0,-0.19784507746904909
42583,-0.5863623016607803,1330,1,0,1,0,0,-0.1314327355777371
42584,-0.7340394922429198,1330,1,0,0,0,0,-0.3793687767069164
42585,-0.5863623016607803,1330,0,0,1,0,0,-0.12398370026276315
42586,-0.9450069073602619,1330,1,0,0,0,0,-1.0815624842985248
42587,-0.9450069073602619,1330,1,0,0,0,0,-1.1056681955886951
42588,-0.45978185259037524,1330,1,0,0,0,0,-0.028830783581966696
42589,-0.5441688186373119,1330,0,1,0,0,0,-0.09632222262324196
42590,-0.3121046620082356,1331,0,0,0,0,1,-0.0038338622113417366
42591,-0.6285557846842488,1331,0,0,1,0,0,-0.1716374516026437
42592,-0.6285557846842488,1331,0,0,1,0,0,-0.17378867728644692
42593,-0.6285557846842488,1331,0,0,1,0,0,-0.1310031608033402
42594,-1.0293938734071988,1331,0,0,0,0,0,-1.821103247452652
42595,-0.6285557846842488,1331,1,0,1,0,0,-0.19169095693107197
42596,-0.6285557846842488,1331,1,0,1,0,0,-0.1768974683551806
42597,-0.6285557846842488,1331,1,0,1,0,0,-0.1543611928977361
42598,-0.6285557846842488,1331,1,0,1,0,0,-0.16468097716885347
42599,-0.6285557846842488,1331,0,0,1,0,0,-0.14486186269052204
42600,-1.0082971318954645,505,0,1,0,0,0,-1.4959989023416556
42601,-1.0082971318954645,505,1,0,0,0,0,-1.5084050020306565
42602,-1.0082971318954645,505,0,0,0,0,0,-1.4905260893565846
42603,-0.9239101658485277,505,1,0,0,0,0,-1.000439832381574
42604,-1.0082971318954645,505,0,0,0,0,0,-1.7775182922061785
42605,-1.0082971318954645,505,0,1,0,0,0,-1.7068760489785548
42606,-1.0082971318954645,505,0,0,0,0,0,-1.5994116100378482
42607,-0.9239101658485277,505,0,1,1,0,1,-1.0957842162024807
42608,-1.0082971318954645,505,0,0,0,0,0,-1.5146284873399016
42609,-1.0082971318954645,505,0,1,0,0,0,-1.6449516433446256
42610,-1.0082971318954645,505,1,0,0,0,0,-1.600509110599881
42611,-1.0082971318954645,505,0,0,0,0,0,-1.5414536966303392
42612,-0.9239101658485277,505,0,1,0,0,0,-1.0323984938357509
42613,-1.0082971318954645,505,0,1,0,0,0,-1.76378630402075
42614,-1.0082971318954645,505,0,0,0,0,0,-1.7014413233753003
42615,-0.9239101658485277,505,0,0,1,0,1,-1.1528355218322515
42616,-1.0082971318954645,505,1,0,0,0,0,-1.5769922222225092
42617,-1.0082971318954645,505,0,1,0,0,0,-1.5197518139800132
42618,-1.0082971318954645,505,0,1,0,0,0,-1.7186681151919287
42619,-1.0082971318954645,505,1,0,0,0,0,-1.5494608355893509
42620,-1.0082971318954645,505,1,0,0,0,0,-1.5807188019272373
42621,-1.0082971318954645,505,0,0,0,0,0,-1.6320595495012467
42622,-1.050490614918933,505,0,0,0,0,0,-2.1266956023655754
42623,-1.0082971318954645,505,0,1,0,0,0,-1.7098947852026127
42624,-1.0082971318954645,505,0,0,0,0,0,-1.7068760489785548
42625,-0.9239101658485277,505,1,0,0,0,0,-1.0628198026577138
42626,-1.0082971318954645,505,0,1,0,0,0,-1.5146284873399016
42627,-1.0082971318954645,505,0,0,0,0,0,-1.6370357939597366
42628,-1.0082971318954645,505,1,0,0,0,0,-1.5795386829499782
42629,-1.0082971318954645,505,1,0,0,0,0,-1.7021681512713742
42630,-0.6074590431725145,1331,1,0,0,0,0,-0.12289153500949376
42631,-0.5652655601490462,1332,0,0,1,0,0,-0.09817955647291393
42632,-0.45978185259037524,1332,0,1,0,0,0,-0.020466926332850705
42633,-0.45978185259037524,1332,0,1,0,0,0,-0.02706600560433446
42634,-0.45978185259037524,1332,0,1,0,0,0,-0.03117418436219593
42635,-0.45978185259037524,1332,0,0,0,0,0,-0.030990796225795605
